gRNA_id,Gene,bm1,bm3,bm4,bm5,bm7,bm8,bm9,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-rep1,d15-rep2,d15-rep3,d15-rep4,d15-rep5,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,d5,LFC_avg_d5,LFC_median_d5,LFC_concordant_mean_d5,LFC_directional_d5,z_score_avg_d5,z_score_median_d5,z_score_concordant_mean_d5,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,lib,LFC_avg_lib,LFC_median_lib,LFC_concordant_mean_lib,LFC_directional_lib,z_score_avg_lib,z_score_median_lib,z_score_concordant_mean_lib,spleen1,spleen3,spleen4,spleen5,spleen7,spleen8,spleen9,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d5,corr_perc_d5,target_base_edit_perc_d5,byproduct_INDEL_perc_d5,byproduct_sub_perc_d5,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d5_fishers,p_low_unadjusted_d5_fishers,FDR_high_d5_fishers,FDR_low_d5_fishers,p_high_unadjusted_d5_stouffers,p_low_unadjusted_d5_stouffers,FDR_high_d5_stouffers,FDR_low_d5_stouffers,FDR_d5_fishers,FDR_d5_stouffers,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_5353,Ikzf1,-4.375516229122491,-1.1074646178749206,-1.0585049910406221,0.4072430250496103,-1.1875929099882852,-0.9341276007403175,0.5081320874409095,-1.1068330337537309,-1.0585049910406221,-1.732641269753327,True,0.4830615259132625,0.16850872623696955,0.5867997392631554,916.4274610919844,-0.035594922611321245,0.7828981409740816,0.3919200360054421,0.7368616174870539,0.6485531345117754,0.5049276012734063,0.6485531345117754,0.6400582322445882,True,0.7420876954916307,0.8150285876893203,0.6945234772293134,1.1430332756666324,1.1430332756666324,1.1430332756666324,1.1430332756666324,True,1.019164473290621,1.019164473290621,1.019164473290621,0.0,0.0,0.0,0.0,True,,,,0.5597547968596968,0.5597547968596968,0.5597547968596968,0.5597547968596968,True,0.6029114896671404,0.6029114896671404,0.6029114896671404,-1.1569432124281156,-0.29271936180796515,0.9514636787258623,1.2314331225290014,0.06838871725112673,1.063299499433666,1.4462673266857968,0.47302711005562464,0.9514636787258623,0.9521704689250907,True,0.8472620319898371,1.0523140708159398,1.0889426896105479,Ikzf1,IKZF1,R345C,R328C,targeting guide,Missense,72,0.0,9.722222222222223,0.0,19.444444444444446,2672,0.0,13.360778443113771,0.0748502994011976,98.87724550898204,21933,0.0,9.510782838644964,0.5653581361418867,94.0272648520494,34808,0.0,15.548149850609056,0.5774534589749483,97.70742358078604,45731,0.0,0.7369180643327283,5.32024228641403,92.37060199864425,0.0585941405859414,0.9415058494150585,0.995613921753892,0.9918605802191066,0.05859414058594138,0.9415058494150585,0.995613921753892,0.9918605802191066,0.9918605802191066,0.9918605802191066,0.10507694607167328,0.9809508877225552,0.6197815993240283,0.9999999999925769,0.04389623420299028,0.9561838590998359,0.30699254956309063,1.0,0.6197815993240283,0.30699254956309063,0.05029716377094542,0.9606156672948345,0.4718174243289432,0.9999999999997355,0.029625648769863008,0.9704652617634071,0.3052413156042443,1.0,0.4718174243289432,0.3052413156042443,0.6221454472235217,0.7233157747505856,0.9999999753247163,0.9999999622829873,0.43980589785229074,0.5605090087995293,0.9597648078935807,1.0,0.9999999622829873,0.9597648078935807
gRNA_5781,Jak2,-10.0129786431197,0.16587433737091628,-1.352881940208172,-0.7616187575651748,-1.5501077103377707,-4.873176693522361,-0.14001580607439598,-2.6464150304938086,-1.352881940208172,-3.115129925137929,True,-0.4611914987781933,0.0021622066838664325,-0.13878853593837528,236.36658006921957,0.89638972261305,1.413569657326517,1.323861784640106,1.2119476418748358,1.1591563457565408,1.2009850304422098,1.2119476418748358,1.2009850304422098,True,1.6588531119282566,1.5134469962441173,1.2467035531457398,0.4069088087728906,0.4069088087728906,0.4069088087728906,0.4069088087728906,True,0.4998156168789543,0.4998156168789543,0.4998156168789543,0.0,0.0,0.0,0.0,True,,,,0.8241739471859436,0.8241739471859436,0.8241739471859436,0.8241739471859436,True,0.9515328612673396,0.9515328612673396,0.9515328612673396,-0.10906690081720036,1.4089342518329564,-0.1203604694662672,0.8014965206620509,0.3674571991585044,-0.36578618536528545,2.1589428416710694,0.591659608239404,0.3674571991585044,,False,0.9475505229389423,0.5956615812724931,,Jak2,JAK2,S1035L,S1035L,targeting guide,Missense,721,26.352288488210817,40.221914008321775,0.0,23.71705963938974,331,79.15407854984893,83.38368580060424,0.0,5.13595166163142,4377,46.79003883938771,63.94790952707334,0.1827735892163582,22.595384966872288,15792,27.912867274569404,38.9564336372847,0.0,20.782674772036476,13562,37.07417784987465,47.54460993953694,0.0,18.46335348768618,0.2835716428357165,0.7165283471652836,0.9977187995486163,0.9654290681452578,0.28357164283571645,0.7165283471652835,0.9977187995486166,0.9654290681452578,0.9654290681452578,0.9654290681452578,0.0003287514221261584,0.999996112462392,0.016529621504503246,0.9999999999925769,4.324617962948291e-05,0.9999572666689002,0.0030897856292331806,1.0,0.016529621504503246,0.0030897856292331806,0.035229989655413727,0.9865266499469285,0.4093602356138433,0.9999999999997355,0.01737976857968848,0.9826988670118897,0.24952573354977028,1.0,0.4093602356138433,0.24952573354977028,0.8251309653567194,0.3466561707799738,0.9999999753247163,0.9999999622829873,0.753003413878051,0.24730339437754956,1.0,0.8938207057738375,0.9999999622829873,0.8938207057738375
gRNA_5783,Jak2,-2.3583902039450666,-8.310817169769132,-1.2433944852454881,-0.024746584161297706,-1.8547518889481307,-6.433907114364486,-0.9058495534280301,-3.0188367142659476,-1.8547518889481307,-3.0188367142659476,True,-0.6896043420740589,-0.2814344522164533,-0.08824980311182565,756.632621443267,0.14365945275218592,-1.0803330024719797,0.3619789381650999,0.16417020217628894,0.024138725810825334,-0.07727713671351591,0.14365945275218592,0.17348682972610002,True,-0.024724275338604794,0.18913139292546327,0.23522748122606035,-1.0079602359331559,-1.0079602359331559,-1.0079602359331559,-1.0079602359331559,True,-0.49839956735621566,-0.49839956735621566,-0.49839956735621566,0.0,0.0,0.0,0.0,True,,,,0.05627927220090478,0.05627927220090478,0.05627927220090478,0.05627927220090478,True,-0.06089189884354147,-0.06089189884354147,-0.06089189884354147,-1.0287454306362214,-0.5017635054811258,0.6373043409457162,0.6324234000184051,0.08195341589467228,-1.0998048496310384,-1.3413691961788614,-0.37428597500977906,-0.5017635054811258,,False,0.13096799819987168,-0.08400861524732943,,Jak2,JAK2,Q238*,Q238delins*,targeting guide,Nonsense,2664,0.0375375375375375,0.0375375375375375,0.0,2.4024024024024024,1308,21.17737003058104,21.17737003058104,0.1529051987767584,0.3058103975535168,11804,54.92206031853609,62.631311419857674,12.097594035920029,8.132836326668926,5641,44.38929267860309,44.495656798439995,0.0177273533061513,1.630916504165928,13579,44.384711687164,44.53199793799249,3.586420207673614,1.2740260696663963,0.8521147885211479,0.147985201479852,1.0,0.7669191164715865,0.8521147885211477,0.14798520147985195,1.0,0.7669191164715863,0.7669191164715865,0.7669191164715863,0.678344570333971,0.4582833478484736,1.0,0.9714370459452466,0.5999491054077758,0.4003759422577662,1.0,0.8344587929722783,0.9714370459452466,0.8344587929722783,0.680739395706675,0.5390227773434447,0.9999999999998599,0.9999999999997355,0.5817119294790987,0.4186260917446776,1.0,0.9585458268635317,0.9999999999997355,0.9585458268635317,0.9339363387967186,0.2558971011915048,0.9999999753247163,0.9999999622829873,0.8689536524238317,0.13123897217786634,1.0,0.7997133778953202,0.9999999622829873,0.7997133778953202
gRNA_5786,Jak3,-3.62727648905895,-1.1333374941244083,-3.8712546888016726,0.1262798573563136,1.2073129759248793,-2.6876326565645576,-1.1467898832069974,-1.5903854826393415,-1.1467898832069974,-2.493258242351317,True,0.18649020757880685,0.11862070143568386,0.18759591571868584,1563.2315480761836,-0.3690499946765012,-0.44497333669524924,-0.9596747721890656,-0.8286317988582895,-0.6908648062820665,-0.6586389417402343,-0.6908648062820665,-0.6586389417402343,True,-0.7904260334853666,-0.8453960958551076,-0.583922670160384,-0.49476784865833473,-0.49476784865833473,-0.49476784865833473,-0.49476784865833473,True,-0.13633324374246175,-0.13633324374246175,-0.13633324374246175,0.0,0.0,0.0,0.0,True,,,,-0.880815466220924,-0.880815466220924,-0.880815466220924,-0.880815466220924,True,-1.2963971662376323,-1.2963971662376323,-1.2963971662376323,-2.5600298675538236,-1.4455474867470999,-1.4170959367776657,-1.0851666444141341,-0.21757862159355054,-3.103656804777466,-0.9551571580184425,-1.5406046456974547,-1.4170959367776657,-1.5406046456974547,True,-0.8550041531058516,-0.7997349781141831,-0.43293145644032294,Jak3,JAK3,P685L,P689L,targeting guide,Missense,326,0.0,1.8404907975460123,0.0,23.006134969325153,2539,0.669554942890902,92.16226860968884,0.0,94.28909019298936,11121,3.2101429727542485,79.67808650301232,1.8613434043701107,82.3487096484129,20354,1.9996069568635155,91.46605089908616,2.6333890144443353,93.00874520978677,14316,7.886281084101704,92.0019558535904,0.8871193070690138,85.99469125454038,0.7178282171782823,0.2822717728227177,1.0,0.8270760336553757,0.7178282171782822,0.2822717728227177,1.0,0.8270760336553757,0.8270760336553757,0.8270760336553757,0.997145632191762,0.04281047591564902,1.0,0.36359978531061365,0.9875507287553581,0.01248188804881535,1.0,0.1565240335250121,0.36359978531061365,0.1565240335250121,0.9977370609841765,0.023504547081499343,0.9999999999998599,0.34737487979127396,0.9938088105029754,0.00621586586637869,1.0,0.12208349053184396,0.34737487979127396,0.12208349053184396,0.6791958920432178,0.48807154052247625,0.9999999753247163,0.9999999622829873,0.614890657327355,0.38546187645720253,1.0,0.9841323579662264,0.9999999622829873,0.9841323579662264
gRNA_5795,Jak3,0.8650852059739669,-1.128309365878756,-1.3085087069767896,-0.6909587392607882,-2.9587130640134203,-0.7432445866614915,0.28114654918697757,-0.8119289582329001,-0.7432445866614915,-1.3659468925582492,True,0.6639314411850725,0.34665606817278016,0.7792563931668048,1009.3842561363653,0.19719846795432716,-0.5093855103145376,-0.033550138663557036,-0.1878761971508003,0.15821254313043193,-0.07508016700882716,-0.033550138663557036,,False,-0.021830683859202338,-0.03054849248291885,,-0.3291076466204789,-0.3291076466204789,-0.3291076466204789,-0.3291076466204789,True,-0.019457035505105122,-0.019457035505105122,-0.019457035505105122,0.0,0.0,0.0,0.0,True,,,,-0.3422623348448559,-0.3422623348448559,-0.3422623348448559,-0.3422623348448559,True,-0.5863459800498875,-0.5863459800498875,-0.5863459800498875,2.304863157912663,-2.203547753584799,-2.062429916206178,0.43473688338416366,0.2606028278607428,-0.4042097005216084,-0.7853555135584691,-0.3507628592447835,-0.4042097005216084,,False,0.1508537615329334,-0.0077283179256258825,,Jak3,JAK3,P839L,P843L,targeting guide,Missense,617,0.0,0.1620745542949757,5.024311183144246,13.776337115072934,2088,0.0,100.0,0.0,100.0,14265,0.0,93.72590255871012,0.0,98.37364178058183,9635,0.0,81.60871821484173,0.0,99.84431759211208,14453,0.0,96.76883691967063,0.0,99.36345395419636,0.6268373162683731,0.3732626737326267,1.0,0.8849998677430568,0.6268373162683731,0.37326267373262667,1.0,0.8849998677430568,0.8849998677430568,0.8849998677430568,0.7871585583923018,0.5673650916899359,1.0,0.9999999999925769,0.622653647210891,0.3775804927083829,1.0,0.8071746247184308,0.9999999999925769,0.8071746247184308,0.2974705926802142,0.37545282551479114,0.976208454973202,0.9960149133624309,0.4833407163946991,0.5174796830747258,0.9847331844947099,1.0,0.976208454973202,0.9847331844947099,0.5419230418578549,0.804991344120437,0.9999999753247163,0.9999999622829873,0.35002597772665534,0.6502676227209441,0.9496804891254077,1.0,0.9999999622829873,0.9496804891254077
gRNA_5803,Jak3,-12.127389116508121,0.42505221740133464,-0.14811201933199664,-0.8592581614606288,-3.7649995767740276,-3.52258529023054,-3.237795604918698,-3.319298221688954,-3.237795604918698,-3.9433566282040022,True,-0.8738827291870944,-1.0629647629017136,-0.5734767936777349,1023.4981150698051,0.08773555543852453,0.2784114797137243,-0.813319996406975,-0.3862887943786131,-1.0890851624330486,-0.3845093836132776,-0.3862887943786131,,False,-0.42937464895528205,-0.4678249787471169,,0.3912374532654424,0.3912374532654424,0.3912374532654424,0.3912374532654424,True,0.48875919785302785,0.48875919785302785,0.48875919785302785,0.0,0.0,0.0,0.0,True,,,,-0.15965582979885848,-0.15965582979885848,-0.15965582979885848,-0.15965582979885848,True,-0.345589854127433,-0.345589854127433,-0.345589854127433,-3.1567255279762394,-1.3630840241083881,0.05383422827354567,-0.9055893853308067,-2.5793707494817855,0.1457517756953868,-3.0201408286113383,-1.5464749302199465,-1.3630840241083881,-2.204982103101712,True,-0.8599667222603055,-0.7575014152199824,-0.8385432060568352,Jak3,JAK3,S470F,S473F,targeting guide,Missense,943,7.423117709437964,17.815482502651115,46.76564156945917,2.863202545068929,6206,41.83048662584595,96.24556880438286,0.0161134386077989,56.39703512729617,23670,21.03084072665822,87.20743557245459,0.0506970849176172,66.0667511618082,8285,64.29692214846108,94.62884731442364,5.383222691611346,27.254073627036817,27483,53.02186806389404,85.969508423389,10.420987519557546,32.285412800640394,0.29007099290070987,0.71002899710029,0.9977187995486163,0.9654290681452578,0.2900709929007099,0.71002899710029,0.9977187995486166,0.9654290681452578,0.9654290681452578,0.9654290681452578,0.9116446107373126,0.14611563224793037,1.0,0.6026935557535147,0.9000649129108994,0.10010560365166155,1.0,0.4112181169612371,0.6026935557535147,0.4112181169612371,0.9807731840493936,0.02251707355718424,0.9999999999998599,0.34517026172415355,0.987470174178198,0.012584096344801335,1.0,0.1883120131597057,0.34517026172415355,0.1883120131597057,0.8841832672831231,0.06593359370358949,0.9999999753247163,0.820579478073386,0.9255512652131141,0.07486947895487873,1.0,0.6627530637062152,0.820579478073386,0.6627530637062152
gRNA_5805,Jak3,-3.239445660482121,-1.4452095139408367,0.39352602536787307,-1.145867390433782,0.1945591692135914,-2.2306583813290906,-0.8671106691619046,-1.191458060109467,-1.145867390433782,-1.785658323069547,True,0.43115949193897946,0.11914198363040468,0.5589741566645902,728.0804470491814,0.3336952950023145,-0.003251027672130453,-0.30665244062334585,0.4226478262474546,-0.14703746409589968,0.05988043777167862,-0.003251027672130453,,False,0.15592363620011807,0.007012145050276928,,0.35858805550386724,0.35858805550386724,0.35858805550386724,0.35858805550386724,True,0.4657244691453196,0.4657244691453196,0.4657244691453196,0.0,0.0,0.0,0.0,True,,,,0.35994040622024176,0.35994040622024176,0.35994040622024176,0.35994040622024176,True,0.33946776085915825,0.33946776085915825,0.33946776085915825,2.2586872492250176,0.515078547849948,0.23531547291448213,-0.26447137445851415,1.1480012573681917,-1.4479026654275018,1.576577676651284,0.5744694520175582,0.515078547849948,1.1467320408017847,True,0.9330184608727993,0.7110912190389245,1.207725256203601,Jak3,JAK3,R895W,R899W,targeting guide,Missense,48,4.166666666666666,10.416666666666668,0.0,29.166666666666668,295,0.0,18.305084745762713,0.0,74.57627118644068,8576,0.011660447761194,28.521455223880597,0.0,77.56529850746269,5797,0.0517509056408487,16.698292220113853,0.0,29.44626530964292,9211,0.0,59.874063619585286,0.0,79.77418304201498,0.310968903109689,0.6891310868913109,0.9977187995486163,0.9654290681452578,0.31096890310968905,0.6891310868913109,0.9977187995486166,0.9654290681452578,0.9654290681452578,0.9654290681452578,0.6096458841890907,0.7387785901477586,1.0,0.9999999999925769,0.42783933243394173,0.5724029665062388,1.0,0.9782847790198756,0.9999999999925769,0.9782847790198756,0.020683803214611274,0.9488946569493865,0.3209819832193379,0.9999999999997355,0.018262822185026943,0.9818341439847073,0.24952573354977028,1.0,0.3209819832193379,0.24952573354977028,0.7068650806032283,0.6646662530738654,0.9999999753247163,0.9999999622829873,0.5258771303810367,0.4744312671308862,0.9861387450301488,0.9970427020685816,0.9999999622829873,0.9861387450301488
gRNA_5906,Kdm6a,2.907297491202179,0.9519081436939388,-0.30261108150622185,-0.30352228756559335,1.8949557181872236,-0.6282351492142352,-5.177399566853194,-0.09394381886512893,-0.30261108150622185,,False,1.104284498681881,0.595649238963964,,326.2410381051479,0.09566277564077673,-0.8180762919258987,0.2307423012797047,-1.8323503455097256,0.12462019094668686,-0.43988027391369117,0.09566277564077673,,False,-0.5023027080169358,0.12963176627669495,,0.05798420333520306,0.05798420333520306,0.05798420333520306,0.05798420333520306,True,0.2536431243755732,0.2536431243755732,0.2536431243755732,0.0,0.0,0.0,0.0,True,,,,-0.13456735933586347,-0.13456735933586347,-0.13456735933586347,-0.13456735933586347,True,-0.3125121554306142,-0.3125121554306142,-0.3125121554306142,0.35453518056304634,0.1828816805173357,0.5309082401941687,-0.6135818524941032,0.5851334360995281,0.15775643611196855,0.6854035704287207,0.2690052416315235,0.35453518056304634,0.41610309065246137,True,0.6747878312596731,0.5855574605683631,0.7616660416896144,Kdm6a,KDM6A,R395*,R393delins*,targeting guide,Nonsense,1250,0.88,1.2,0.0,11.12,1612,23.200992555831267,25.992555831265506,0.0,8.995037220843672,10666,7.303581473842115,8.494280892555786,0.0281267579223701,11.69135570973186,10361,2.2295145256249396,2.9726860341665864,0.0,11.881092558633338,25471,0.9383220132699934,1.6018216795571434,0.0,13.250363158101369,0.4704529547045295,0.5296470352964704,1.0,0.9272511467516202,0.4704529547045295,0.5296470352964704,1.0,0.9272511467516202,0.9272511467516202,0.9272511467516202,0.8565372538555267,0.10205320738785965,1.0,0.5167297175789404,0.891309538120971,0.10900467185830881,1.0,0.42630360033705333,0.5167297175789404,0.42630360033705333,0.2300313133655382,0.9759201034824391,0.8869612297560783,0.9999999999997355,0.08448297114178477,0.915644680910847,0.47738437046435445,1.0,0.8869612297560783,0.47738437046435445,0.049822429552537094,0.9220447985763945,0.712323113325593,0.9999999622829873,0.0425556822829034,0.957604016588475,0.6734536486066689,1.0,0.712323113325593,0.6734536486066689
gRNA_5911,Kdm6a,-1.5838321383749245,-0.04752417104571687,-1.9300641733953057,-0.6101385069279517,0.22963538246537019,-1.697515799660389,2.0527448071094843,-0.5123849428327761,-0.6101385069279517,-1.1738149578808574,True,0.8476471141201225,0.4218716485966055,0.8800953248648874,1081.4136051759901,0.7111450205344715,0.2881396601404091,-0.5593062293390959,0.2840765826210813,-0.3097289693679339,0.0828652129177864,0.2840765826210813,,False,0.18619649311608602,0.3632010849355566,,0.6617413551801127,0.6617413551801127,0.6617413551801127,0.6617413551801127,True,0.6796044943109659,0.6796044943109659,0.6796044943109659,0.0,0.0,0.0,0.0,True,,,,0.25499787473909585,0.25499787473909585,0.25499787473909585,0.25499787473909585,True,0.20110709666742158,0.20110709666742158,0.20110709666742158,-0.19990182927865163,-0.11262923784239537,0.203312314117987,-1.0260988887755624,0.16714056033532657,-0.3770585122523313,-0.4189147562191662,-0.25202147855925616,-0.19990182927865163,-0.4269206448736214,True,0.2343268756862071,0.1520262418277773,0.24698823538511763,Kdm6a,KDM6A,P578S,P578S,targeting guide,Missense,2601,1.1918492887351018,2.306805074971165,0.0,29.06574394463668,4250,0.0,88.09411764705882,0.0,96.61176470588236,28751,1.6973322667037667,99.01916455079824,1.7808076240826407,95.86796980974574,22105,1.8412123953856592,95.62090024881248,0.0,93.86111739425468,37247,1.2806400515477756,97.38233951727656,0.6819341154992349,96.1688189652858,0.19308069193080696,0.8070192980701931,0.9977187995486163,0.9798400782759095,0.1930806919308069,0.807019298070193,0.9977187995486166,0.9798400782759094,0.9798400782759095,0.9798400782759094,0.49895201866757666,0.6640936871203357,1.0,0.9999999999925769,0.40948786387286096,0.5907971673138153,1.0,0.9897307790164057,0.9999999999925769,0.9897307790164057,0.7223826335789341,0.7616074364932011,0.9999999999998599,0.9999999999997355,0.4742664947476743,0.5260158692127099,0.9847331844947099,1.0,0.9999999999997355,0.9847331844947099,0.32304480181242523,0.8564482160535793,0.9999999753247163,0.9999999622829873,0.2210546545383359,0.779252349006254,0.8767973504873947,1.0,0.9999999622829873,0.8767973504873947
gRNA_5920,Kdm6a,-11.242074557912964,-1.8445378857398609,1.0063485344071268,0.10485268909579247,-0.23261590827160816,0.8347411467028465,-2.7002164621300007,-2.010500349121238,-0.23261590827160816,,False,-0.07117371303947935,0.6352021098189012,,1108.1812686704452,-0.07496466478783376,-0.5966694612595198,0.16638420008357785,0.1190678561482506,-0.5889677995731047,-0.19502997387772597,-0.07496466478783376,,False,-0.17981453696881494,-0.0818884808014931,,-0.06990725525034752,-0.06990725525034752,-0.06990725525034752,-0.06990725525034752,True,0.1634134339517479,0.1634134339517479,0.1634134339517479,0.0,0.0,0.0,0.0,True,,,,-0.6428996681545404,-0.6428996681545404,-0.6428996681545404,-0.6428996681545404,True,-0.9827189332317318,-0.9827189332317318,-0.9827189332317318,-1.6344859017442412,-0.13449511177631837,-0.39385050361798657,0.37671873074850204,-0.06536035014030361,-1.4014632517278358,-1.2738121961403928,-0.6466783691997967,-0.39385050361798657,-0.8172445525245132,True,-0.09930467225347485,0.0003718542834464108,0.008690019009756158,Kdm6a,KDM6A,Q863*,Q863delins*,targeting guide,Nonsense,2788,0.0358680057388809,0.1076040172166427,0.0,26.506456241033,353,0.0,0.0,0.0,30.02832861189802,6440,0.0,0.0,0.0,34.068322981366464,21989,0.0181909136386375,0.0636681977352312,0.0,27.45918413752331,25895,0.0308939949797258,0.0502027418420544,0.0,31.295616914462247,0.5290470952904711,0.4710528947105289,1.0,0.9243934580900884,0.529047095290471,0.47105289471052897,1.0,0.9243934580900884,0.9243934580900884,0.9243934580900884,0.865314379709299,0.36715324757834367,1.0,0.8926724027194932,0.7696657020662996,0.23054515262450698,1.0,0.6468644126093868,0.8926724027194932,0.6468644126093868,0.8757974503905095,0.34852787127585233,0.9999999999998599,0.965746330382141,0.7896812282466854,0.21056990286279725,1.0,0.7212162613039131,0.965746330382141,0.7212162613039131,0.44149294898732744,0.4196726563247661,0.9999999753247163,0.9999999622829873,0.47972743855749184,0.5208484183358384,0.9827079871537369,1.0,0.9999999622829873,0.9827079871537369
gRNA_5932,Kdm6a,-1.6756252137476537,0.11803938282406787,-1.3905010137462839,-1.3266404426791547,-0.8430239992029603,0.13858746552652987,1.982680500236619,-0.42806904582697664,-0.8430239992029603,,False,0.8993595535652952,0.29027272006667704,,466.24402959432877,1.0857400152543775,0.3510483127417204,0.1354884976198186,1.3195046732024396,0.6293607102529352,0.7042284418142583,0.6293607102529352,0.7042284418142583,True,1.0045834471608417,0.7912364806808476,0.7576930589030878,-0.19168105056424503,-0.19168105056424503,-0.19168105056424503,-0.19168105056424503,True,0.07749986337848493,0.07749986337848493,0.07749986337848493,0.0,0.0,0.0,0.0,True,,,,1.1486143067804624,1.1486143067804624,1.1486143067804624,1.1486143067804624,True,1.379288729269899,1.379288729269899,1.379288729269899,-0.49999449044089206,0.49905991725863674,0.6583411603107739,0.8891620633233385,0.5075626107572326,0.3065127459273018,0.6680785771511253,0.4326746548982167,0.5075626107572326,0.5881195124547348,True,0.8131492307272468,0.7052142784488423,0.8666844781708776,Kdm6a,KDM6A,D22N,D20N,targeting guide,Missense,1171,0.085397096498719,0.085397096498719,0.0,2.4765157984628523,1370,52.33576642335767,56.78832116788322,0.0,4.817518248175182,14879,15.491632502184286,24.54466025942604,4.213992875865314,26.426507157739092,18373,27.88330702661514,31.780329831818428,0.0,26.386545474337343,23046,41.365095895166185,52.5644363447019,0.0,18.619283172784865,0.5837416258374162,0.4163583641635836,1.0,0.8932785292899283,0.5837416258374163,0.4163583641635836,1.0,0.8932785292899281,0.8932785292899283,0.8932785292899281,0.02445831588862874,0.9927524437332427,0.2745009202857708,0.9999999999925769,0.010441750619537607,0.989599303037151,0.12995327256196804,1.0,0.2745009202857708,0.12995327256196804,0.12223066807305148,0.9909310693273344,0.6975537809646006,0.9999999999997355,0.036525456503672726,0.9635477500441754,0.330305746943285,1.0,0.6975537809646006,0.330305746943285,0.31118322135147447,0.889591287534463,0.9999999753247163,0.9999999622829873,0.19311347826876596,0.8071588858547748,0.8734426953404326,1.0,0.9999999622829873,0.8734426953404326
gRNA_5941,Kdm6a,-11.153000430780956,-2.6969839189901688,0.6394261646344012,-0.1566644083205146,-2.369084055351427,-2.2731665839696285,-3.581207128456218,-3.0843829087477874,-2.369084055351427,-3.7050177543114855,True,-0.729804989085743,-0.5720732607826067,-0.4483865140956312,520.9149544284585,0.4609647651308322,-0.1444889966832927,0.565575521106865,0.7486468121283942,0.3743049993141842,0.40100062019939664,0.4609647651308322,0.537373024420069,True,0.6052072340660695,0.5824825321382328,0.5934394747637,0.8023448351018637,0.8023448351018637,0.8023448351018637,0.8023448351018637,True,0.7788027410599125,0.7788027410599125,0.7788027410599125,0.0,0.0,0.0,0.0,True,,,,0.21853929969291536,0.21853929969291536,0.21853929969291536,0.21853929969291536,True,0.153038572040873,0.153038572040873,0.153038572040873,-0.28833241321642794,-0.480450735126729,-0.6415906500721691,0.06060680228325127,1.1031315822718937,-0.30814078918760074,-0.9345797287259496,-0.21276513311053305,-0.30814078918760074,-0.5306188632657752,True,0.2675130574281635,0.06739089575313834,0.1836790196292262,Kdm6a,KDM6A,Q641*,Q641delins*,targeting guide,Nonsense,1729,0.2891844997108155,0.2891844997108155,0.0,0.9253903990746096,334,0.2994011976047904,0.2994011976047904,0.0,0.8982035928143712,11181,1.323674089974063,1.3594490653787676,0.7333869957964404,6.6720329129773726,10447,0.1244376375993108,0.1435818895376663,0.0,0.9572125969177756,21694,0.1060200977228726,0.1336775145201438,0.0,0.6453397252696599,0.14428557144285573,0.8558144185581442,0.9977187995486163,0.9798400782759095,0.14428557144285575,0.8558144185581442,0.9977187995486166,0.9798400782759094,0.9798400782759095,0.9798400782759094,0.18304193808691593,0.9590374731507969,0.8461276789316383,0.9999999999925769,0.08741096353672428,0.9127106779535951,0.48191044370904573,1.0,0.8461276789316383,0.48191044370904573,0.5990232007534242,0.7384718856009128,0.9999999999998599,0.9999999999997355,0.43144807104381,0.568878735717355,0.975414074284297,1.0,0.9999999999997355,0.975414074284297,0.887395159007318,0.15041856454414948,0.9999999753247163,0.9999999622829873,0.889289507153606,0.11095572578802071,1.0,0.7967469498706574,0.9999999622829873,0.7967469498706574
